	baseMean	log2FoldChange	lfcSE	pvalue	padj
DNASE1L3	569.2154144363814	-2.8695933428515272	0.7277860745339061	4.660091570214016e-06	0.00011378847122328458
TAGLN2P1	38.44725320018429	2.9159016530347754	0.7420201044726861	4.6742208699974044e-06	0.00011382274325089992
ABCC2	93.8978587702856	2.808323386602495	0.7080152043943219	4.675205426229447e-06	0.00011382274325089992
B4GALNT2	1983.7126012334345	-5.10294145465344	1.351063207611583	4.71379116802893e-06	0.00011459412672613815
HSPB1	29805.500284533126	2.125629617971585	0.5241669751896192	4.7550871131347e-06	0.00011542904448317041
WNT5A	472.17549139226935	1.2930097974777361	0.30530984816561874	4.770380391416114e-06	0.00011563123506434037
DBNDD1	456.0526822008233	1.956132736371638	0.4804541593331843	4.783701246882495e-06	0.00011569883381138863
RNASEL	631.8220308513294	-1.3121293923485533	0.3122458359449062	4.787105446183088e-06	0.00011569883381138863
GTF3A	4310.071293663878	1.5040275426143066	0.35805747907271585	4.83557523347771e-06	0.0001167004232218952
GPM6B	483.2906916222938	-3.169942124262528	0.81322779660239	5.001537633769573e-06	0.00012051639450271403
SLC39A4	5242.827276309355	1.9669978011197138	0.4824918897920723	5.00820960051028e-06	0.00012051639450271403
CLEC11A	420.65474321181625	1.8728983013939755	0.45961975124907567	5.019156398251349e-06	0.0001206050258126851
C12orf66	300.3048726312982	1.1327828624504026	0.2648001179842313	5.053577160039505e-06	0.00012125664041227737
CHGB	301.9760093710365	-3.3878543558022964	0.8760942496410086	5.121304360754606e-06	0.0001227043832697972
ACD	863.0169823964038	1.3902609267775365	0.3318317036937133	5.176456594316773e-06	0.00012384709696258746
CCDC152	105.41787352555149	-2.845400838450626	0.7181820361445197	5.205535360373927e-06	0.0001243636102498542
MAGI3	987.0846247297877	-1.4936479949541877	0.36169169084280495	5.258930031101256e-06	0.00012545872735115698
RHBDL2	573.6574015250419	-1.9346275193977165	0.47986832161449583	5.344547399492929e-06	0.00012731831423411848
OVGP1	140.5695653904751	1.7633259732995825	0.43192626614322177	5.405228174946839e-06	0.00012857938197251764
POU2AF1	820.5369315064098	-3.0198017209873003	0.7767211048258953	5.425603035138698e-06	0.0001288794174469856
TRMT1	1680.1576208406502	1.8522972710120666	0.45586102795302	5.448705365688949e-06	0.00012924329127414187
RP11-158H5.7	52.96371014487887	-1.6894173350622144	0.4096938025947892	5.602578708294036e-06	0.00013270359040301594
CYP27B1	128.03898502202603	2.3202016700897077	0.5836074310300429	5.611076940340173e-06	0.00013271555771710573
C1QTNF7	159.65680621113503	-2.580872331912786	0.657230074451335	5.653870459040508e-06	0.00013342017000814342
IGHM	16553.45931426549	-2.414008197553094	0.6159718230655012	5.656938068280714e-06	0.00013342017000814342
TLCD1	422.7389189867819	1.573247682431495	0.38231603699302286	5.6945905895995495e-06	0.00013411770517689494
DDIT4	3099.7037089621494	2.086325717919335	0.5202158576467465	5.806879648574359e-06	0.00013656859728743435
RP13-582O9.5	184.2861881142922	1.832063740445238	0.45371900313677016	5.871940173125079e-06	0.00013790338703616523
ALDOC	1652.8478519432085	1.8934151102753252	0.46854824079094987	5.899409657372017e-06	0.0001383528219646963
RBM24	118.133350238488	-2.5449794230279927	0.6505536631770937	5.914554823986491e-06	0.00013851236713324642
CHL1	379.4041222690965	-2.499322492825591	0.6371257903065008	5.9631862650041805e-06	0.0001394545700621541
UBE2S	1035.5507023071712	1.9561626888939443	0.48624457007601807	6.012589688844327e-06	0.00014041215076451648
PERP	17671.982315714966	2.169413754330338	0.546499606728223	6.090870741327662e-06	0.0001418412591711143
CD163L1	597.1085631101454	-1.9931251195305575	0.4995731538383234	6.084455640112238e-06	0.0001418412591711143
CXCL16	3065.3084957561505	1.3409076337357753	0.3219120109224823	6.101044261707482e-06	0.0001418791861644132
LZTS3	1040.2776188646005	2.4638373577085453	0.6254978963884477	6.130118371783718e-06	0.00014235592369943615
INHBB	204.73718077052388	2.2399231165763682	0.5661679038594725	6.14733677282147e-06	0.00014255639633509455
PRMT1	9733.659750188339	2.0425473539960812	0.5115595932440709	6.3479421418165755e-06	0.0001467983723157694
DHCR7	2589.911165576451	1.3277495154277534	0.3192416468719306	6.364919360899641e-06	0.00014698626017855027
STX1A	288.39153646428923	1.7410524643560525	0.43091933421163675	6.377166764790359e-06	0.00014706455133691544
PCSK9	1863.0703329370228	3.0134903601066494	0.7800349876731836	6.420400733844933e-06	0.00014785621884155515
CHI3L1	1053.700961834842	3.8206617604544904	1.006480809966958	6.4619129293310956e-06	0.00014860609733879988
TLR3	775.31442116362	-2.3163970757197556	0.5897237486201073	6.51488461765983e-06	0.00014961707357071067
FAM50A	3254.7512364244676	1.8245463085448423	0.45395507535463137	6.668920317437779e-06	0.0001529430289374819
PDK4	3276.5161415254506	-2.760217328363307	0.715990896300141	6.679414257495113e-06	0.0001529724059744122
RP11-349K16.1	139.1456193492641	-1.6055412416217587	0.399211334373374	6.794609502958113e-06	0.0001553962757398299
JOSD2	1026.5680962294325	1.2416570214767504	0.29675189455216827	6.809158565812486e-06	0.00015551481269154128
WDR24	1344.987262578465	2.791212755571096	0.7210447496037458	6.835207218706047e-06	0.00015589530310356484
JADE3	456.3996757643181	1.0426053148658936	0.246159771425848	6.8835444760386215e-06	0.00015678240395081657
KAL1	177.3042196569319	2.537351972554328	0.6532178582893263	7.0194867219508875e-06	0.00015965966785105827
SLC2A1	6647.560881963594	1.8809539904346622	0.46951662183986975	7.057024358872197e-06	0.00016029388844694112
CTD-3065J16.9	52.848757599721594	1.7143815198508177	0.42567073582185233	7.128808906699927e-06	0.00016170320093831364
RHBDF2	1200.6487576519949	1.258914664927516	0.30314352239244485	7.189713237344922e-06	0.00016286220817581868
RAE1	1737.877835441341	1.426233489225613	0.3472378301801515	7.20000775033088e-06	0.0001628731998453596
MYOM3	456.54671207351925	2.4163228805958457	0.6191743811144594	7.213119597886102e-06	0.00016294780653510317
SPON2	2114.795683180781	1.8198423487767026	0.4539314975981313	7.243480338689887e-06	0.000163411341771205
LSM7	4422.611135666309	2.208089277190528	0.5630116816218441	7.471857019894887e-06	0.0001683347543532357
CASP5	820.6306772412245	-3.092587136448102	0.8159095580360419	7.508210674856945e-06	0.0001687770017495531
RPS21	33469.29786039025	2.056135347258055	0.5215073001090255	7.5118166883232805e-06	0.0001687770017495531
MARCH9	667.9343368226471	1.4317832154571621	0.35102215496574046	7.560052400980812e-06	0.00016963122981876404
PDRG1	978.8443224209702	1.3921635508777843	0.33855421745807984	7.691286091728295e-06	0.00017234293423354466
ZNF511	913.0722994655275	1.2486652639084952	0.3017605555557996	7.728758041479323e-06	0.0001727518471575715
GAS5	9667.581096544507	2.4326294356285	0.6223351687435924	7.730343437609952e-06	0.0001727518471575715
FAM126B	692.1612376236718	-1.3924866650955812	0.34061512694675	7.773135015077763e-06	0.00017347464219133222
TNFRSF10B	2097.4881285077913	1.2855485078578694	0.3117869354770471	7.792631035781518e-06	0.00017367630297733736
RPS19P3	42.5385052389223	3.6937668073921506	0.9813300134079835	7.812700983079145e-06	0.0001738901972158795
PAQR4	1184.6348437105908	2.269582933884216	0.581851150825972	7.841351204312072e-06	0.00017429423747844397
ALOX15	189.13519322540978	3.1177558039417588	0.821353262435545	7.866498580127939e-06	0.0001746194417439095
GIMAP8	404.1315117701276	-1.8255808513614311	0.4594279373442501	7.942852982241786e-06	0.00017587784289178814
MYO9A	729.9732506463881	-1.1979634741425682	0.28904879077866263	7.949236143325442e-06	0.00017587784289178814
GLA	1029.7214106073855	1.321636596202633	0.3223535517431531	7.954966273893814e-06	0.00017587784289178814
CEP72	222.44915971124928	1.6909914810955815	0.4224399073386263	7.976299402161476e-06	0.0001761149937147462
HM13	7589.508221545272	1.4561086384680386	0.35654887433632054	8.005467991219334e-06	0.00017652429020744464
UGT2B15	603.810539678479	-3.6835233995649856	0.9919283215767678	8.078869519927963e-06	0.00017790656433538978
CELF2	1450.6908023604312	-1.1349751968224253	0.2728920087536192	8.171677259723236e-06	0.00017971195923237697
RHBDF1	2140.7361624867062	1.9042342909626284	0.4814368448726551	8.19120589871996e-06	0.00017990315177559023
RPS23P8	95.5903325779099	1.922973411561844	0.48986151079091345	8.24553150219802e-06	0.0001808570740587793
P2RY14	283.7841928457881	-2.559873426434125	0.6656947302165712	8.269117719806905e-06	0.00018113513274363305
TNFSF9	115.7099846402359	2.3146908215616566	0.5971767782675003	8.4778042655985e-06	0.00018521771319210197
FGL2	2818.2590657690603	-2.5256265117116765	0.6591914466145093	8.46794813446593e-06	0.00018521771319210197
EEF1A1P29	62.21645636074981	3.466996434371532	0.9278421558206237	8.50047691346997e-06	0.00018546901270861417
NKRF	330.3064819031326	1.2230436765367525	0.29672280994378053	8.685804173413375e-06	0.0001892639009125403
ARFGAP1	3866.330931841696	1.5181259748295155	0.3761766118152329	8.819822863210104e-06	0.0001919322920324254
DPP7	3886.1517387700633	1.8166686821856217	0.4592558746841404	8.95589896422804e-06	0.00019463841152099785
C10orf2	643.0179569590613	1.3088342110630953	0.3205383889558136	8.974593129325119e-06	0.00019478973113635852
EYA2	485.00610028516104	-2.8353732635088598	0.7536784549282599	9.048810866484406e-06	0.000196144197946615
PTPLAD1	3766.3272534363846	1.0995691952527595	0.26432683190332373	9.186182815567583e-06	0.00019886229396308235
AC016708.2	44.382432217650475	2.5945592660310974	0.6830823423803116	9.234247224597436e-06	0.00019964250119429146
RPL13P12	1336.7871071618517	2.1857353126332972	0.5652624704389848	9.302558015867654e-06	0.00020085783263389665
NAALADL1	505.63666621237655	-1.920342244516492	0.49172237265407975	9.399012928930661e-06	0.0002026768969765775
SERTAD4	250.5387645655752	-2.3251741360074196	0.6058979679860637	9.45365984641737e-06	0.0002035908794940519
GFRA2	111.22595432327448	-2.390546782553728	0.6301417796414456	9.642860280995468e-06	0.00020739644055135846
GS1-124K5.4	33.77779951308627	2.0183602383284733	0.5230521652490341	9.744511528837245e-06	0.00020931160339561914
EDIL3	1867.1493426841196	-1.936343713267164	0.49779956353709465	9.774318369424772e-06	0.00020968059716528284
ATP6V1F	3409.1718011356616	1.3605090265982787	0.3357041585164118	9.79119111710385e-06	0.00020977153201082885
TOX	574.8606605429725	-2.094074230332718	0.5422350671927434	9.821744327954205e-06	0.00021015495208937063
PAQR8	4078.5726827111775	-2.218796316086442	0.5789911128817272	9.890664120429654e-06	0.00021081461752967134
CPXM1	400.1679466430547	2.3457575330178195	0.612767295205518	9.868785684632632e-06	0.00021081461752967134
POLR1C	1097.6898142933917	1.2985293282779469	0.319760926994905	9.884136956279907e-06	0.00021081461752967134
SKAP1	373.41715412981887	1.7388809198236388	0.4415461561011944	9.922927177901398e-06	0.00021123113187419848
GAS6-AS1	334.7095739696719	3.079255716756087	0.8230601944325906	1.002395507757714e-05	0.00021310851486311248
LINC00176	22.11503241017071	2.595376132360529	0.6859286669616083	1.0071866290302688e-05	0.0002138532837393681
PLCL2	570.3498936700552	-2.2503978336901302	0.5885456858861015	1.036884386310879e-05	0.00021867954058429973
RP11-308D16.2	62.23348766636115	1.6440116189586809	0.4176354173156018	1.0369970801809157e-05	0.00021867954058429973
RBP2	152.24588265010905	2.8545965649339426	0.7614088654697201	1.0378190675766573e-05	0.00021867954058429973
RNF208	281.11202757798975	1.8722896350998972	0.4805229181448614	1.0346127421410077e-05	0.00021867954058429973
FAM46A	1070.2623851608619	-1.1847903731353095	0.290200609333581	1.0333211703777248e-05	0.00021867954058429973
GPR143	196.4142518224378	2.2518275259795617	0.5881726408092621	1.0360344891589967e-05	0.00021867954058429973
HSPB1P1	90.95350181235037	2.4714499507863867	0.6537769095397713	1.0392253665106547e-05	0.00021869832681296466
GCNT3	8068.832018917171	-2.146411649932252	0.5591301919661691	1.0599832911883256e-05	0.00022250268731846976
ADAM8	689.4981644963619	1.929932080900713	0.4969424207386941	1.059452448388024e-05	0.00022250268731846976
HPGDS	102.67165902816951	-2.2256982113058545	0.5838648949929752	1.0680231977657792e-05	0.00022390728757200754
LIME1	114.28257926122303	2.12526696971148	0.5544475111345908	1.0886686378091249e-05	0.00022766063050607947
MIF	2692.6525415024903	2.0754207980547217	0.5378815904003726	1.0874514482972219e-05	0.00022766063050607947
STK32C	557.2672134793117	1.9668588914357485	0.5090663871226652	1.0992115530629731e-05	0.00022904249545296437
DEFB1	127.29561404980555	-2.5324906332071784	0.6826144330001327	1.0993746471814321e-05	0.00022904249545296437
OCIAD2	4021.8196993494294	1.6147168184442953	0.4063539391898584	1.0994150137076162e-05	0.00022904249545296437
FGF18	41.48570604531561	2.245715425292243	0.5877296269002078	1.1133654510338903e-05	0.0002316581447238937
TNFRSF4	134.5535984004294	1.6879604424760228	0.43053830676215193	1.1269363915696038e-05	0.0002341883835497084
ARID3A	739.3483841164423	1.7865102363791892	0.457744815858128	1.13131995660075e-05	0.00023480545699248564
GRAMD3	1320.4420778227766	-1.670596235943167	0.4267768530709185	1.1356697041626465e-05	0.00023541397962442673
FCHO1	674.1062388004541	2.0223291091289854	0.5262496800135184	1.1414874064048207e-05	0.00023603059646258584
DPH7	887.0469685619858	1.483186351973364	0.37273061484422704	1.1411523068688003e-05	0.00023603059646258584
MPEG1	2104.3830574823255	-2.0736584282293906	0.5423741155271531	1.1478616806523853e-05	0.00023700826105720383
FRMD4B	699.3513547033875	-1.1606735566901851	0.2852526040430313	1.1490704056314688e-05	0.00023700826105720383
RP11-279F6.1	92.71832500631295	-2.4939893843892045	0.6780498940609019	1.161883030712348e-05	0.00023905707363008457
BTBD16	18.91936219971534	2.877376552403049	0.7720296861455845	1.1608241710952314e-05	0.00023905707363008457
ZMYND15	114.46131765337192	1.189091922809681	0.29269194601876997	1.1695739943063873e-05	0.00024034166585969375
RP1-278E11.3	101.62369854363168	3.153215099326328	0.8559701169008076	1.176907795161901e-05	0.00024146687978490034
COMT	7238.801675661539	2.2289388379488266	0.5855380213037313	1.1779581584303137e-05	0.00024146687978490034
RNF43	7055.778195990343	2.5547973300515263	0.6778791799031635	1.1894064401294873e-05	0.00024321310999889169
DNTTIP1	2456.9354322236136	1.6106217070114262	0.40904233109074	1.1890828484988544e-05	0.00024321310999889169
ARHGEF19	464.4364539463737	1.342524736899486	0.3359062183300252	1.1967979862005619e-05	0.00024442353951874697
PPAP2C	5918.4191840452595	2.0689097109895447	0.5390413242198203	1.1991250501630892e-05	0.00024459794020771414
DDX60	1937.8395458866569	-2.4124919702809042	0.6426498990561454	1.2025200617845677e-05	0.00024498948596160693
SNHG16	659.0272504289891	1.1211511223687922	0.27537014754580325	1.2150032056885343e-05	0.00024722932876534835
TLR10	121.5775866668336	-3.0043795824565342	0.8095304433296874	1.2316144764939321e-05	0.0002503026532154865
DMXL1	859.303377745603	-1.1948783414717714	0.2955180613607278	1.2367800878392328e-05	0.0002510451904459978
TMEM206	252.95618994926807	1.145538360602948	0.2820854866581702	1.2497593401983437e-05	0.00025337001324363004
AFG3L2	2343.373558761267	-1.3400840968486878	0.33766231315636064	1.2709058724918086e-05	0.00025734294032748767
OTX1	89.22483774443558	5.438870126367295	1.5382320531367197	1.2732970853004998e-05	0.0002575130914047442
RP11-452N17.1	19.29161576284805	2.889617143916835	0.784247476382896	1.2759555217665747e-05	0.0002577368063675451
PLEKHG4	1769.070917449027	3.0247022825759107	0.8199964764614623	1.2807022554614498e-05	0.0002583812910046405
KLRB1	150.66796376984743	-2.1585703371076224	0.5677403788211496	1.3151070713822081e-05	0.0002650004588984245
PARVB	1617.463374834323	1.921238503509953	0.5020261462945368	1.3236251432420303e-05	0.0002663935985259475
SMIM6	175.06057266658271	-1.4696676725930082	0.37292879971935233	1.3264383903506248e-05	0.0002666365984670917
ATP11A	3235.050463627273	2.7764635823252335	0.7516108697604998	1.3478739144930509e-05	0.0002702910443990654
MTM1	1151.5665108040296	-1.4330964757413442	0.36387937942994075	1.347428927888683e-05	0.0002702910443990654
FAS	998.8700572838505	-2.059717844358413	0.5438226016299902	1.3515622160294075e-05	0.0002707037278040082
CD3EAP	158.2121804745587	1.335864277007874	0.3366843952750091	1.3614771663688879e-05	0.000272361046631193
CLCF1	204.01902313258367	1.4634104139325421	0.3721773022696785	1.3663436921680962e-05	0.0002730056638358492
PMEPA1	4357.328944634192	2.2175629371555643	0.5888195623376875	1.3767947603048147e-05	0.0002744333757515143
FNBP1	2685.00331836599	-1.7096619504392712	0.44381889422685095	1.3879523843493423e-05	0.000276325676135929
SLC5A6	3022.392387980945	1.952030975859906	0.511072265103928	1.3976653877798715e-05	0.0002779261808227184
BTBD7	1147.6944891894668	-1.0160555785205123	0.24953327637893627	1.409686942847868e-05	0.00027998136362495214
SLC25A20	1285.3832061310384	-1.2860094918601184	0.32382840267203755	1.4116758849417176e-05	0.00028004141449907143
NPIPB5	149.92782696551438	3.0830982987646034	0.8454305212569153	1.4143292680294644e-05	0.0002801623206369612
RP11-234A1.1	640.7119873313871	2.4109898016118914	0.6474507871520759	1.4156600037003762e-05	0.0002801623206369612
GNG7	285.19665906946494	-1.8248432088912037	0.47736107899126595	1.4266980564512959e-05	0.000281675321394974
HSP90AB1	37020.305261811875	1.04180743764071	0.25243843551121864	1.4293800881391303e-05	0.00028186967913850495
CPEB3	251.19472040601676	-1.408122991446626	0.35858977039031986	1.4409408715615882e-05	0.0002838123633619052
RAB36	268.93391430019676	1.713895185573239	0.44568066651084065	1.4472863706408538e-05	0.0002847244419208618
PVRL4	565.7352837995808	2.2416217854995812	0.6004350666751324	1.503368614004061e-05	0.00029540748481566187
PAX9	118.06040416037983	3.2953008985096237	0.914469351888924	1.5066635635737482e-05	0.0002957049859288241
AP5M1	1552.2577806617528	-1.2047548208613572	0.30233504416583384	1.533523290506254e-05	0.00030062125992403596
ACTR3B	260.3903687502919	1.113108811684078	0.276961612386021	1.5402357955339675e-05	0.0003015810748708254
MEX3D	967.5193512178575	1.9260328938990248	0.508770051327686	1.5471041469219034e-05	0.00030256910783853106
NSDHL	1914.763959440885	1.8822441930387481	0.4951527201630421	1.5597415691629064e-05	0.0003046817531103635
CTU2	746.6566485856362	1.689517722115817	0.4408310245689991	1.5654818181486584e-05	0.0003054437145539404
SLC23A1	113.08445691040309	-2.0130645876460247	0.5381631566669042	1.636916701516978e-05	0.0003186326484406554
RPL13AP5	1272.4541976683186	2.1694877878032313	0.5825737390607844	1.636636376889037e-05	0.0003186326484406554
LPP	6101.82838108584	-1.611394961021767	0.42482794191778644	1.65084192293414e-05	0.00032096697059014586
EPB41L3	1732.041686643113	-1.951594312528079	0.5208414906636541	1.676528633444428e-05	0.00032487915018596466
RP11-429J17.7	14.47210219595153	2.576287252864211	0.6976165032862311	1.6738232934609702e-05	0.00032487915018596466
NMU	67.89216854481543	1.9361896229839912	0.5134994009818605	1.6768334841566593e-05	0.00032487915018596466
RP11-1055B8.1	41.59996129271626	3.110522139959501	0.8600028861465088	1.7128910590388895e-05	0.0003314783583249618
SOCS6	1110.249089446012	-1.2952097384992194	0.33001497443550115	1.725664658906071e-05	0.00033356153662952745
NPIPB11	82.43359146798005	3.0037506316860068	0.8350046390673124	1.7527220948521154e-05	0.00033839764724330837
CTD-2228K2.7	1054.1681083849573	3.345790945666818	0.9395876880096806	1.7838319948119188e-05	0.00034360494712131205
CNN2	6037.143780662387	1.5677326245295193	0.40827222823783477	1.7828551997682636e-05	0.00034360494712131205
DHDH	103.88912637754483	3.4947539143435615	0.984782524611958	1.7916887661373773e-05	0.00034471842726471627
RP11-889L3.1	162.90906417093967	2.4459085526589153	0.6706229663527493	1.8281891816549638e-05	0.0003511553260947363
RPS15	18455.0441253114	1.5821524919728123	0.41273278256284	1.8350110536074104e-05	0.0003511553260947363
MATN3	91.6119551914926	2.6456718776795007	0.7320362794291498	1.8343204371250863e-05	0.0003511553260947363
DYNLRB1	5057.248307422749	1.3054874768013323	0.3307128366509228	1.8307824920604813e-05	0.0003511553260947363
GAPDHP65	124.26183124318611	3.1113644162300553	0.8726491467335573	1.8410685493470948e-05	0.00035142905483954897
ABCA8	705.4937853462743	-3.1552799557814075	0.88733955475281	1.841383267347673e-05	0.00035142905483954897
HSPH1	5386.791252928752	1.8610567207516324	0.49537863814141686	1.8468998473875344e-05	0.0003520772108613389
IGFL2	60.160782458964725	3.4891801281193042	0.9892126033868417	1.8515131851339015e-05	0.00035255189135279013
PPP1R13L	1368.945872852931	2.0603539730463063	0.5540881117159707	1.8715933818960566e-05	0.0003559671994616509
UBALD1	1182.9318324547535	1.5065506685986696	0.39254591229899355	1.8923447068271683e-05	0.00035909133156752346
STRADB	659.1141732985857	-1.2257623853260726	0.3123369519175766	1.8909321181710003e-05	0.00035909133156752346
BCL2L2	1667.983233173664	-1.0429230456014507	0.2607119220775813	1.8950613561718566e-05	0.00035919633285248293
FSTL3	958.4380485822153	2.0094741933217373	0.5403549227057046	1.9037920587750545e-05	0.00036043971885862036
HILPDA	807.5321073121039	2.219161912435815	0.6033629974043377	1.9196944062048744e-05	0.0003630365139023432
ZFAS1	5395.109749556383	2.440176345289321	0.6717167221205812	1.935747429340293e-05	0.00036565586253431426
EVPL	3236.887284812274	2.062723001470488	0.5562053566013324	1.9384062491526174e-05	0.0003657420154651143
RP11-326C3.2	987.5556179259083	5.5077696963190315	1.6299347609598926	1.952720860736975e-05	0.0003680247125048437
KLHL17	240.31293489913142	1.850293251799072	0.49445647668670356	1.9582630836416023e-05	0.00036865079638078417
C19orf24	1846.82571610388	1.5030862082766177	0.39044925265836844	1.9760977265014105e-05	0.0003715869382879889
MAP1LC3A	1276.3661158021675	1.2092085754525592	0.3079642136383061	1.985612695475725e-05	0.00037295376918188846
MFSD4	1475.0764984780458	-2.49619023915109	0.6929708512264694	2.0184932055746015e-05	0.0003787012563317591
ACTR5	469.3313835588468	1.127624741749487	0.28645867996443897	2.0843614400758836e-05	0.0003906178030589162
APAF1	957.7848755892516	-1.1347384092209836	0.2881988371174902	2.0906992965718136e-05	0.00039136382322749034
ERGIC3	17093.147867439453	1.6844867002469945	0.4451489078937987	2.0975887856410006e-05	0.00039221130852233306
FKBP5	2066.7083990926844	-1.7389413070128281	0.4672825616504261	2.102825167203581e-05	0.0003923068435533512
TTI1	1084.5417737545736	1.0914153598602585	0.2764091635422575	2.1010681818807702e-05	0.0003923068435533512
SMYD5	1082.5946993539383	1.1104730422340838	0.281297053396005	2.1091096519120003e-05	0.000392597047761736
HSP90AA2P	67.13874775245723	2.6924451236772486	0.7541887208061873	2.108834124072523e-05	0.000392597047761736
TMCC3	2226.982798914534	-2.023261969801315	0.5518402748422868	2.141875650174303e-05	0.0003976998389166738
GLTP	2377.7440739035696	-1.3285032579429101	0.3456525424784069	2.1420818170171304e-05	0.0003976998389166738
FAM129A	2155.875784391072	-2.5901945590615063	0.7251906423866582	2.1437084788630633e-05	0.0003976998389166738
CPEB2	686.4294838768403	-1.513962078812712	0.4005624479891133	2.1868252544366053e-05	0.0004052460549627834
PRKCB	659.8230917755545	-2.475186391771901	0.6894671507738829	2.210235793349261e-05	0.0004091277047131676
CYSRT1	32.99732426930511	2.547939521751106	0.7057419839909748	2.214071973859425e-05	0.00040924106730385305
FRMD5	160.81157591533588	1.5786725370684327	0.4179471085605401	2.2157776409670193e-05	0.00040924106730385305
RP11-532F6.3	86.13296103689166	-2.4717234441887594	0.6872362888622671	2.238482156862537e-05	0.00041297508591717295
TCN1	65.97267065275764	3.489252643676368	1.0059299634850438	2.289621540356696e-05	0.0004173092871139691
ARL14	808.0166403171305	-2.344933904103527	0.6527265946818301	2.2787423874288276e-05	0.0004173092871139691
MSLN	1957.048524654639	2.7066343940806865	0.7602776278909831	2.280258627461794e-05	0.0004173092871139691
SNHG11	311.9571739296304	1.1421654859450403	0.2915217188011961	2.2813293785623768e-05	0.0004173092871139691
UBTD1	260.3529245324151	1.4658430840747834	0.38516485587060767	2.281627455615848e-05	0.0004173092871139691
GATA2-AS1	156.65807587441444	3.080220285756173	0.8759191456399434	2.2887420409974875e-05	0.0004173092871139691
MIER3	2290.667581125665	-1.8431811500182504	0.49919095869835095	2.2892402403184186e-05	0.0004173092871139691
PHLDA1	2789.027069875077	2.294139350078725	0.6342967945107626	2.282073291033495e-05	0.0004173092871139691
IL1R2	671.5743607425101	-2.340134273540261	0.650864987819514	2.2822839827956645e-05	0.0004173092871139691
TMEM105	55.70123798036832	2.8199627573154418	0.7923730342514431	2.2721069807579816e-05	0.0004173092871139691
CTD-2328D6.1	57.39325190529363	2.6214286820593555	0.7359597819625727	2.2748663136175627e-05	0.0004173092871139691
DTWD2	237.71323812771425	-1.1127456172050971	0.2830950504472478	2.3132393240723558e-05	0.00042115159799229596
TSPAN7	1590.8447877968292	-1.9198825733512925	0.5233988524079507	2.322815210231795e-05	0.0004224318044982335
ZNF593	153.68407852376833	1.4407011904920355	0.37928732731110854	2.330482187181647e-05	0.00042336243146569
CD22	545.2969228487134	-3.394770442032234	0.9802441181019875	2.3409320786732242e-05	0.0004247960244184723
RP4-639F20.1	155.29497663052535	-1.7095921034539525	0.4592393263903871	2.3553618514405376e-05	0.0004269479059095926
KITLG	1272.1419358117814	-2.0304091451786657	0.5592763510135415	2.3715919365432073e-05	0.0004294210743114876
ZFPM1	454.5652280502874	1.9421414316378471	0.5293176815717031	2.4069331243703934e-05	0.00043534550759309376
RASD2	561.9022448917094	-1.7044172879838464	0.45940063219070487	2.4158605476487363e-05	0.00043648475008878796
MCTP2	1097.6682732093766	-1.2867499830204132	0.3349366790813691	2.4207302980112357e-05	0.00043688919421933217
HLF	338.83746121374884	-3.0629377882980777	0.8794420798816845	2.441555533912196e-05	0.00044016925173809014
C2CD4A	230.9557635825479	2.7015931829287623	0.7654636643780544	2.5122490313275926e-05	0.00045242280820133784
RP11-36C20.1	296.05013319622753	2.4604359249848855	0.6910043068829398	2.5336539497620483e-05	0.00045528993703299834
LEF1	262.1035947719717	1.8242762409640012	0.49537865515502366	2.5309696921265138e-05	0.00045528993703299834
IGLV10-54	817.4657872619905	-3.2186680314378804	0.9314163029679177	2.5455853730013048e-05	0.00045693945441420175
PJA2	3862.2345387192663	-1.5863684749638791	0.42663430939799657	2.5600543432225268e-05	0.0004590404137674604
RTN4R	307.0425824193039	2.1700150372888363	0.6021819698855587	2.5642729968077046e-05	0.00045930085047459683
GPR64	33.16936441276934	-2.2699346639272093	0.6369063853785102	2.5754797613774268e-05	0.0004608110555809353
MTMR7	33.77577562839255	-1.7522390836525323	0.4667153402339856	2.579041771144056e-05	0.00046095166381136604
MCF2L-AS1	287.8317418938193	2.795623964909838	0.7963235246713976	2.581922956283902e-05	0.00046097041684019257
EEF1DP1	65.77845670913116	2.7805794404116564	0.7937020836615962	2.6052857427180557e-05	0.0004646419384757314
MPP7	1138.4798158704539	-1.6332435485122463	0.44218032892770254	2.609075365553292e-05	0.00046481853400908644
SAMD9	1023.5567645962661	-2.367353258306782	0.6656034186373859	2.6260115592498365e-05	0.00046683400353088095
GBP3	2816.238858741357	-2.037869590214198	0.564111219736753	2.623228924267898e-05	0.00046683400353088095
P3H1	727.4331693025972	1.2916164531992886	0.33776400495817127	2.650442942422679e-05	0.00047067331140092155
VAT1L	180.16261329923742	-2.0155874116734034	0.5581305639002888	2.657329358575417e-05	0.00047139205843788696
ARHGAP28	77.23076683917745	-1.607448512836473	0.4288307507623884	2.6719818489881695e-05	0.0004734854495261426
GRAMD1A	2382.0688213262147	1.7752458075218873	0.4829133147458505	2.686332578654994e-05	0.0004755209609380332
IGHV3-53	491.66624011662157	-2.912330201883324	0.8417084886582835	2.6924320783589922e-05	0.0004760931014810725
IRF4	469.0009762305319	-2.5282672124108134	0.7172626991675952	2.6959577765094957e-05	0.0004762093927783369
LINC00346	95.45176769036112	2.082597175762036	0.5793522787858943	2.7119044545428695e-05	0.0004785171260704549
