	baseMean	log2FoldChange	lfcSE	pvalue	padj
HM13	8015.181450107925	1.7148229036305516	0.35041409733773043	1.0483250154787904e-07	2.3529851182985844e-06
SYNPO	5220.889969675925	-1.7126367583138127	0.3508262773060026	1.0578778087116288e-07	2.37125641261142e-06
RERG	279.641864575159	-2.141553277827284	0.4550523699103098	1.0655158147059074e-07	2.3851926684129973e-06
PTGS1	2272.8732929659345	-2.2241361564525666	0.48990946242185446	1.068420885592177e-07	2.3885110849809667e-06
AMOTL1	1318.745308105316	-1.8157889572789823	0.37505985426311694	1.073674925477793e-07	2.3970649366817376e-06
RIOK3	4365.76727631981	-1.9129998270118163	0.403343309893384	1.0851736469086804e-07	2.4195193038445995e-06
WDR66	66.26963694200268	2.514033045332992	0.557129831908841	1.0883179722140554e-07	2.4233117288463896e-06
MMP10	48.81767154111737	3.6322816579381936	1.00978055075512	1.0988497183248546e-07	2.443521578934567e-06
PODXL2	2070.072472733739	1.956411018892524	0.414896261472154	1.1070180994122955e-07	2.455181885209119e-06
SLC36A1	2374.9960680518984	-1.8636646423131968	0.3898614505872396	1.1065566358154359e-07	2.455181885209119e-06
NEBL	1914.2014627689039	2.1924204723646334	0.48087370204190816	1.1124676314917705e-07	2.464013069276429e-06
POP1	417.7060597523229	1.8810447588693826	0.39285102459572147	1.1180591588148094e-07	2.473135074748595e-06
NAALADL1	3341.1497336304683	-3.2258830897708584	0.9389607711093203	1.1295799406951627e-07	2.4920522502406163e-06
MTUS1	2414.8363282817886	-1.7631980498146658	0.3638574739052559	1.1293401069042106e-07	2.4920522502406163e-06
KIAA1875	61.10103603969189	2.6440295349931406	0.599133874841324	1.1624064461733374e-07	2.561107851024168e-06
GIMAP7	287.5078238597599	-1.8144310551458522	0.3737813009859057	1.1681217750453962e-07	2.5669628902142875e-06
SLC6A6	3876.050837939466	2.6422969505144276	0.6468589390151733	1.16749278850188e-07	2.5669628902142875e-06
GPR56	6948.041734140477	1.7419016806598062	0.3613932271106006	1.1806091448973185e-07	2.5876301480001407e-06
DPEP1	14419.042798426912	5.260009148656214	1.6155883560080317	1.180111774510244e-07	2.5876301480001407e-06
NME2P1	35.25036851290261	2.9988619363007336	0.68360679213889	1.199497922941813e-07	2.625602428718396e-06
RP11-277P12.20	84.02715981996573	2.08368902582962	0.43585848536902766	1.2029705936951292e-07	2.6297751689515004e-06
LRRN4CL	190.94436194597537	-1.874234614366633	0.38710670420790183	1.2208801930204363e-07	2.6654561197165288e-06
LY6E	6196.853841177573	2.248899659197336	0.5044809023020139	1.2250733209597774e-07	2.671137140986195e-06
EPHX2	3689.29346759823	-2.3418288510534517	0.5342793632769781	1.2489267568784265e-07	2.7196149573582235e-06
GABRA2	212.09468149812838	-3.1978451804442116	0.8697774401433875	1.2659019427487954e-07	2.749447311359576e-06
PHLDA2	2017.7814646850725	2.2231965848141173	0.4947769269781708	1.2645384873364126e-07	2.749447311359576e-06
MT1E	4863.120612229591	-2.478126518874481	0.5885047332696188	1.272746047590987e-07	2.760740748450269e-06
RNF180	71.02858469318669	-2.4204439295915092	0.5094254868987141	1.2791847051692267e-07	2.771126711624019e-06
TCN1	77.09198816011349	3.586442217476926	0.899980565830825	1.2809538269238116e-07	2.7713832216783343e-06
RNF112	50.174782434805365	-2.18050589429283	0.4506637377929546	1.2992001166576072e-07	2.8072420538693137e-06
CHCHD6	503.01444778793535	1.97600277611477	0.4219475115354044	1.314909074437792e-07	2.8375332198889575e-06
CNN2	5231.097381833238	1.7463763963472245	0.362022018587178	1.3370445308610304e-07	2.8742177501441537e-06
FOXA2	1251.4586263599629	2.1230305517011905	0.4663826227068545	1.334991787733015e-07	2.8742177501441537e-06
CLEC5A	43.631014776798125	3.413835012901539	0.8581335551449242	1.3358865967900525e-07	2.8742177501441537e-06
VAC14-AS1	18.426170026025	3.458223866218087	0.7373166138384241	1.3663401647034385e-07	2.9334379827629193e-06
CTC-308K20.3	56.332942565661334	2.7173117616020743	0.6072831773942154	1.376780301381704e-07	2.952077200497756e-06
PRDM6	153.86858467651905	-2.1310586197003487	0.447289873659115	1.394434505769055e-07	2.986117463948554e-06
PALD1	1173.3797364100647	1.9709299196577112	0.4230023172252797	1.4271196141920884e-07	3.0522179876013975e-06
ABCA6	120.32724405871951	-2.471600643062246	0.5493113118267143	1.456309143343706e-07	3.110683741424616e-06
DHRS11	4751.906908966518	-2.1339920784364383	0.4755241789034271	1.4657727266515627e-07	3.1229515618976e-06
TOMM34	1841.7709564824722	1.5722563198145678	0.3202787354910377	1.4653933883306497e-07	3.1229515618976e-06
DNASE1L2	41.712466028547404	2.6709205302126136	0.5903330866329057	1.4901384799922877e-07	3.1683531535761783e-06
CYP2D7	28.78831341003525	2.6418503790916126	0.5735345411049706	1.4908565080261964e-07	3.1683531535761783e-06
MRVI1	1474.2136102913573	-1.6450526168550301	0.3386049790862136	1.5100414658031624e-07	3.2050677837382165e-06
NOX4	41.10904819771796	2.874265853810197	0.6709506388166528	1.5173342424614275e-07	3.216480378369306e-06
ARNTL2	432.8113530554185	2.1444484965521977	0.4731795716074922	1.5298313143028973e-07	3.2388824635348476e-06
SPATA12	21.493840195468817	3.2483303152045897	0.7696043153817158	1.5427948561907525e-07	3.2614198685056044e-06
GNB1L	370.5890137201462	1.8469346277833836	0.38890389527610986	1.5463042559595336e-07	3.2614198685056044e-06
CTD-2192J16.22	695.32995246312	3.329083571572482	0.9176843410407781	1.545267726186675e-07	3.2614198685056044e-06
TNFRSF12A	1397.272444917194	2.2122981586575583	0.5016380289755797	1.615034660057967e-07	3.402110026061883e-06
IGSF3	1456.0948757221547	-1.7403196893878663	0.36335600346898805	1.622289903789357e-07	3.413110926656581e-06
FABP1	41627.90465270447	-2.9058628881857773	0.757179958403575	1.6347155647174852e-07	3.4349486378024854e-06
MT2A	7312.488146047279	-2.178016745345476	0.49317056578077856	1.6422138072362083e-07	3.4463909512110874e-06
MMP9	1326.5327185479816	2.6667372475288107	0.6713898781454237	1.6517130347101057e-07	3.4619987690072363e-06
DSC2	6533.901021137896	-1.8057659021264023	0.3823989705603259	1.655433094363701e-07	3.465469603649897e-06
RP11-394O4.5	522.0595845259272	-2.0171867991081083	0.43513974096854957	1.673770755663004e-07	3.4994940494179545e-06
GSDMA	89.81319949264532	2.142708334662518	0.46521099097206003	1.6837901244166423e-07	3.5160637311978867e-06
RP11-172H24.4	242.51154018797493	2.4606550525315707	0.581173974518799	1.70077780521502e-07	3.547125288416767e-06
CASP7	4259.6644684989415	-1.8172144227264257	0.38630696186295455	1.745892819070496e-07	3.63397844385183e-06
CBX8	454.223942516882	1.888122073376827	0.40333271576368046	1.7467512086416266e-07	3.63397844385183e-06
PTP4A3	1312.7762905152565	2.126070016088552	0.4751676399758054	1.7694748598665663e-07	3.6766972057301706e-06
SRMS	189.36087689383533	2.606856020613856	0.6180104121448073	1.7796378747192836e-07	3.693243544952046e-06
SOCS6	1557.555951499543	-1.8529298055988337	0.3961361963675178	1.8037314060363014e-07	3.7386230340670943e-06
MIR22HG	830.10573422126	-1.7389243265738423	0.3652269263771783	1.8213918580143846e-07	3.77057310779328e-06
SLC6A14	143.00783236299117	3.1019255845378546	0.8035546393520404	1.9213750171018764e-07	3.9726558081432755e-06
MYL9	33290.30342426944	-2.555646611228176	0.6278997256142316	1.935982474123457e-07	3.997934779589019e-06
PTPRN	114.98423276363553	-2.0919545684991623	0.45111741474826916	1.9592165015381152e-07	4.040944206919338e-06
CACNA2D1	328.9478911225398	-2.314148837299617	0.5081827198022498	1.9704145531095695e-07	4.059053979405713e-06
ARRDC4	2026.7794895959494	-2.0410022788562787	0.451688671118944	2.0347871314171728e-07	4.1865246506572196e-06
FOXN3	2558.9761666998634	-1.7619923384867422	0.3749611334400256	2.095828112148618e-07	4.306836985907362e-06
KAT2A	1922.6265803575625	1.6115626611948572	0.3355834259505356	2.115376033594011e-07	4.341692937409517e-06
NMB	148.4343728551453	2.0188572163893523	0.4392053028031777	2.149274485448199e-07	4.405881481830257e-06
TRIM40	222.3731391668954	-2.4886146063997208	0.5842036875643642	2.1783911266152803e-07	4.4601230030175535e-06
PPAP2A	1785.5916564812517	-1.5601770184634327	0.32320991654069225	2.1904278274964768e-07	4.47930484723975e-06
RAB6B	233.37508572603653	-2.1050436899374994	0.46348466268969407	2.2524669005583945e-07	4.600567736432467e-06
FERMT1	7651.1807906648055	1.8331373052456608	0.39340266097792087	2.2600954013475288e-07	4.610539695409922e-06
GSTM2	194.31852416907356	-1.7403224371743027	0.3641833359835386	2.289928843852588e-07	4.665730019349648e-06
TMEM255B	421.2362769339646	2.4221175810686866	0.5818034961485652	2.3114761547733372e-07	4.7039240196957045e-06
NAP1L3	80.95074869907586	-2.3018615432000535	0.4959244534304312	2.3380055548746502e-07	4.7521519686187045e-06
ALDH3B2	37.348672134452585	3.647879065473325	1.026625116766778	2.357580285210228e-07	4.783921163795994e-06
CHP1	8360.991120264765	-1.6842534072396715	0.3568114821468916	2.3593345188058153e-07	4.783921163795994e-06
DPYD	694.5576931775232	-1.9276304944913218	0.4199629175778271	2.389414210264275e-07	4.833237973027339e-06
GIMAP1	211.71664786163507	-1.6844598989469264	0.3530677979414197	2.387192438812018e-07	4.833237973027339e-06
CLCN4	253.33906353828854	2.067946732909069	0.45992276201939425	2.4227934302801357e-07	4.894859073522648e-06
LARGE	1381.7799828407929	-1.5425791244979654	0.32217078220009276	2.4330393411102796e-07	4.9096511415745775e-06
PLK1	2200.2662533568746	1.9596743554038107	0.432602734552187	2.4687408874009064e-07	4.975713176299377e-06
BMP2	1442.7059645989518	-1.647224348411896	0.34559801754189035	2.491883359249233e-07	5.0163344986133545e-06
CDKN1A	8899.687346357252	-1.75978210266423	0.3778358943333148	2.5043429724100985e-07	5.035378941771634e-06
IQGAP3	1435.754372418628	2.076664196957665	0.47010454586696954	2.5735523341525863e-07	5.16834571029758e-06
NEU4	1197.1056639317096	-2.58419600181126	0.6529821196529452	2.6366263975800556e-07	5.288688242409982e-06
SYNC	146.2567345803873	-2.157479606633914	0.478388203596293	2.6633140015937515e-07	5.335844722286097e-06
MCM10	235.1825658077478	1.9572693158720846	0.43043235279783404	2.7296395497821805e-07	5.4622071992006e-06
PLCE1	1891.4888668057342	-2.1424513136463466	0.49486486706605837	2.764514928582174e-07	5.525409659043586e-06
LRRK2	175.04122667552053	-1.9347026307075756	0.41618974962075284	2.778373327578712e-07	5.546505326601545e-06
APPL2	4132.28454107395	-1.95526382242616	0.43598796930624334	2.7870737301022277e-07	5.5572661347608434e-06
PREX2	148.87402324857587	-1.8217463912644385	0.3879718930500405	2.850095203347517e-07	5.676186046144895e-06
MUC5AC	280.94225848931404	3.034829387985171	0.8220973218221017	2.8579511113290405e-07	5.685087820865316e-06
FMO5	1785.0313518675678	-2.4740771068865723	0.6238648025296734	2.8696058010531643e-07	5.7015161886250386e-06
SAPCD2	1521.1701883125484	2.073933045418575	0.47039446932273493	2.8735005651562965e-07	5.7025060269987066e-06
CFD	3170.986367888666	-2.3951095648207246	0.5947000325430588	2.8958505374744685e-07	5.740074931955e-06
PCNA	5161.438538553874	1.6580400098619872	0.3544359658465529	2.9033796981354114e-07	5.748212470754177e-06
ANTXR2	3241.057235785687	-1.7620539696975008	0.38022516684095364	2.910364193060263e-07	5.748482874975147e-06
PPP1R16B	524.5879729445746	-1.8564667883815567	0.4051222355282264	2.9074176111726954e-07	5.748482874975147e-06
BX470102.3	61.21533486034979	2.3941562743724654	0.5447133433207655	2.920724825738326e-07	5.762167931765071e-06
CHST15	790.1143011547886	-1.663566657957665	0.35226409349790283	2.950439522543405e-07	5.807142924265091e-06
CCL3L3	74.92972029706344	2.333187938544071	0.5364424382014652	2.948434115471132e-07	5.807142924265091e-06
MATN2	3710.6308349373508	-2.0547276747728604	0.46480190710771574	2.9539068110185294e-07	5.807159420396966e-06
TWIST1	86.24649129043881	2.459872935287238	0.5822815076007586	2.9760813399646854e-07	5.843909896686211e-06
ARL4D	232.75604675675353	-2.100794316097965	0.46506013046537165	3.0049269720668123e-07	5.893658753975434e-06
TAGLN	25909.0250612518	-2.2528711929725658	0.5390010900285074	3.055733277879032e-07	5.98631341917282e-06
PPAP2B	2026.5741875820527	-1.5087159103283558	0.3162492996426792	3.0810779007797574e-07	6.0289297058498075e-06
DRD2	110.09853905989658	2.821367703185229	0.7449615485416662	3.1414907783154165e-07	6.13998704041182e-06
RP11-345P4.9	172.31898214105271	-1.7062470352650592	0.3615816670428817	3.189000635108017e-07	6.225596704980057e-06
CXCL10	797.632075780308	3.1584275972149847	0.9557366096641199	3.2164261580179246e-07	6.264568302431895e-06
TRPM2	899.7801814809501	1.9980124095037823	0.4501088887154982	3.2158729600548416e-07	6.264568302431895e-06
DUSP14	390.40140220046646	1.954669117301978	0.43457867488333657	3.237214817114994e-07	6.297751977351522e-06
SKA3	437.8559893854103	2.072814029140332	0.47260227920626297	3.2727941806219314e-07	6.359599710470093e-06
UNC5C	251.09553474670994	-2.4337202597234224	0.5921879497567252	3.292093669151167e-07	6.382328015170779e-06
AR	126.89113514566762	-2.346362211382547	0.5276477686098491	3.291127003211482e-07	6.382328015170779e-06
MMP12	1149.7139496528082	2.598215003409596	0.6739437795856602	3.3097765813997954e-07	6.409208653416513e-06
GRIK5	156.45338495320962	-2.960364549370776	0.821709940278181	3.368827217084945e-07	6.516041491663496e-06
MIR17HG	33.98176227293627	2.347095550436928	0.5275325441092105	3.4295467134199976e-07	6.625852677975644e-06
ARHGAP20	83.74276258946392	-2.4382345207133373	0.5592095111932145	3.456266558311206e-07	6.669799913504234e-06
TMOD2	439.18866760661473	-1.8160335714814186	0.3970665093977182	3.4948937026005265e-07	6.736598205850774e-06
FMO4	259.8789565297784	-2.0648593598722433	0.4697353083957886	3.556543844464985e-07	6.847570482192962e-06
RRP9	1447.0960063622251	1.8449895459853896	0.40922732679308627	3.601032266198714e-07	6.925284160046989e-06
KBTBD11	1760.4944115985095	-1.681621559249035	0.36295114776392695	3.649374448521284e-07	7.010222839384878e-06
PLA2G5	74.04689400321085	-2.844046955241399	0.6604774086224222	3.655098372385471e-07	7.013193894169106e-06
RP11-150O12.6	33.70245038505599	2.4943548096460435	0.570426636096039	3.7459005346723216e-07	7.1792150772389965e-06
CALB2	362.90887500106436	-2.4865048859416126	0.618245013995205	3.775875200337357e-07	7.2284114867119605e-06
DAAM2	806.6266115415984	-2.0436476405744894	0.4678813974240684	3.806407633415903e-07	7.2785623869498405e-06
GPT2	2084.0317136816757	2.092745472955382	0.4849754644251787	3.824673489117453e-07	7.305169875858124e-06
CTD-2147F2.1	32.49384305111414	3.554350084523273	0.8895811181469337	3.8405524473326426e-07	7.3271630725304245e-06
NTHL1	1695.861087777592	1.9422629990306663	0.43819277129515266	3.8488665630577116e-07	7.334690207397947e-06
CYP2W1	1038.6706501532428	3.0098275580473026	0.879316014587023	3.864842886573981e-07	7.356785399398023e-06
DST	5475.409351110524	-1.6961852392603867	0.36904895357464523	3.910909897316665e-07	7.4360437447394664e-06
EZH2	818.3138385190277	1.6307797447372177	0.35302805295303824	3.9265810514683806e-07	7.448968279446626e-06
MPDZ	402.3626303525313	-1.8193030817499498	0.3987121391808529	3.926313543082927e-07	7.448968279446626e-06
ACKR1	549.4820425793735	-1.7430213888730393	0.3798825505200141	3.931887438557217e-07	7.450616050331503e-06
ACKR2	79.43730764562068	-2.4473194757603296	0.5625291224249597	3.949912434767733e-07	7.470110575325981e-06
DTD1	1700.3426273256784	1.8681018855613598	0.4170484130637444	3.951074031145078e-07	7.470110575325981e-06
ZSWIM4	564.7186961930139	1.7030110257327125	0.3693470237040718	3.980492180361198e-07	7.517264703721502e-06
PLAC8	4836.946179595886	-3.014405097084696	0.8600978784589319	4.046894382017736e-07	7.634079750527615e-06
RHCG	41.31209110029981	2.125902560554201	0.46362782785943474	4.1043740522823686e-07	7.733819973486946e-06
P4HA3	66.04204256167336	2.1271522796753746	0.47649696359061644	4.139520931630084e-07	7.782577482770155e-06
TUB	150.28503365766414	-2.1970242509238114	0.5061721122076492	4.1382702698066283e-07	7.782577482770155e-06
CAMK4	125.07467762314316	-1.9645271607454662	0.43501332846895213	4.1717327882596825e-07	7.834364852582977e-06
TMCC3	2852.0317198669236	-1.820790042560034	0.40519684813502493	4.1818468859465214e-07	7.844584063481134e-06
SDCBP2	6420.266065173463	-1.9829109519576302	0.45433439435311546	4.2020828026971253e-07	7.87374644804487e-06
LGALS2	1491.7708072940627	-3.0112373272940114	0.9080135689179971	4.20959310476851e-07	7.879025488958585e-06
SYNE3	405.7644329110763	-1.7117169718077867	0.3708760340962467	4.2179573943444344e-07	7.885889386820569e-06
AHCYL2	8006.322563398662	-2.591688078652339	0.6888179833667394	4.252141954107079e-07	7.94095787180242e-06
KIF18B	495.45332601016787	1.9679563035274232	0.4479492841032841	4.3476526077931074e-07	8.110304403582053e-06
ROR1	168.76574012749506	-2.0456071787313013	0.46050671198618326	4.4075427547878825e-07	8.212900700347809e-06
OVGP1	126.85052945038967	1.868061287182852	0.4110075442317124	4.4164334358660524e-07	8.220343786558221e-06
RRP1	1666.7147763294122	1.7501344095476592	0.38718892244108144	4.4887513410275877e-07	8.345697260743318e-06
CLDN11	127.56038945617797	-2.2804547162381072	0.531803231426879	4.535241753376357e-07	8.42280683599952e-06
HAUS5	609.8232998204584	1.6247897158268387	0.3506731171061376	4.5413860419433337e-07	8.424898371070346e-06
RP11-25K19.1	67.54556049773987	-2.499260394242979	0.5900550415052774	4.570034807584004e-07	8.459351089804615e-06
NOP56	3868.2765000502795	1.5782111994981334	0.34003377788243805	4.5672404818520047e-07	8.459351089804615e-06
LSM7	4517.366130865698	2.0750702298219634	0.4856610897306646	4.644512060985485e-07	8.587743721573272e-06
ITPR1	667.1304161489683	-1.8043554226468097	0.40020651027187953	4.656663820538786e-07	8.60074025115794e-06
FOLR1	43.940431197856455	2.7011079738060872	0.6696824674311299	4.6649115496093563e-07	8.606505495207855e-06
GPR128	809.7798338218433	-2.9519716159554044	0.8613095348356903	4.678086091568949e-07	8.621337803660931e-06
SMKR1	18.742608678351875	3.297129592918992	0.787300142607963	4.808669226040687e-07	8.8522749600874e-06
EPHB2	9450.75860427439	1.708594695572997	0.37710831420350477	4.847594500580648e-07	8.914158167606628e-06
AC021218.2	559.5946900172869	1.8751976567353352	0.42229252822036395	4.878476307893096e-07	8.961131152430763e-06
PNMA1	1069.9418827052887	-1.5577804132973103	0.33447555159308984	4.901809092543446e-07	8.994150038766329e-06
RPL13P12	1463.4100329379864	2.4121354588713917	0.6028103760752728	5.006077299118225e-07	9.175440150097804e-06
AC058791.1	50.10614011731222	2.1241241961288955	0.47891436582040886	5.046860054548574e-07	9.230036324162963e-06
HAGLR	951.5045785629618	-2.5738698773824757	0.6863258238280724	5.045493020412314e-07	9.230036324162963e-06
PAQR5	1642.3117594323166	-1.8166609624299144	0.4097849224383005	5.071469510654463e-07	9.264951209399104e-06
DDX39A	3339.152810396132	1.5306393105805347	0.32998278209139	5.149938899731316e-07	9.398078716042289e-06
SERPINE1	786.1175170271148	2.0573224447102203	0.4819284090806598	5.273048882604318e-07	9.612292908799553e-06
CACNB2	217.53963263636865	-2.218955016032359	0.5139104891727487	5.384539110496828e-07	9.804883636239833e-06
ZNF568	77.53642251768362	-2.0099086868129525	0.4462240548537483	5.430700123522167e-07	9.87822582598198e-06
XDH	2660.6673562230744	-2.45914241616371	0.6299306270432958	5.492896672971693e-07	9.980545697242614e-06
FLVCR2	634.5219401117988	-2.377663142010971	0.6027225017120307	5.533506135092491e-07	1.0043463189412737e-05
P2RX1	187.64424244724694	-1.9833461402391	0.4534178839741194	5.556067696932999e-07	1.007352273907215e-05
MROH6	861.6343641091761	2.156465592256313	0.5205468470687646	5.567229504798748e-07	1.0082871214246622e-05
AKR1C2	263.4429873372046	-2.070113062115036	0.4821967256396496	5.683738422069596e-07	1.0282789263806728e-05
TP73-AS1	243.0211917083733	-1.731948661348637	0.38085465932723245	5.718377995993997e-07	1.0334321654977741e-05
MIR503HG	23.704314330128007	2.9566777624675695	0.7436605533716084	5.736793991377313e-07	1.0356455303358462e-05
RGS2	1398.0748849643533	-2.0802054948888116	0.49507137038005744	5.761263685614574e-07	1.0389458218881104e-05
PYGO1	92.5530152290289	-2.3141547503276825	0.5277269072180162	5.845758408248553e-07	1.0530519089708686e-05
SPNS2	1611.6786718975234	1.6431261004388353	0.36237526366030476	5.940823072160605e-07	1.0690297809057275e-05
SNHG15	549.7368997589722	1.6922434276295863	0.3749881662451813	5.96266990497081e-07	1.0718122594706095e-05
RPS6KA5	529.5388229649664	-2.1966490182163705	0.5261690209817951	5.994593212448599e-07	1.0763981330887651e-05
RTN1	197.33282558248663	-1.7706853866598715	0.3918347866593914	6.023820118673291e-07	1.0804905552607467e-05
GRAMD1A	2094.0739300387045	1.631128181618724	0.3592420452868921	6.048979579332251e-07	1.0838454445828086e-05
LINC01133	894.0656049327536	-1.7914040841426422	0.3999123832600175	6.085020444944986e-07	1.0891408129017203e-05
ZSCAN18	445.1106700507483	-1.9747602750551627	0.4565475136841283	6.103876010618744e-07	1.091352229417232e-05
CA7	1594.9724644596547	-5.270367702008757	1.6468237727605979	6.217900917542434e-07	1.1105567926023397e-05
MRGPRF	1223.5046582685866	-2.111177872014407	0.5024581241276725	6.241109975702773e-07	1.1135174854630589e-05
NBEAL1	489.00581670815416	-1.652277779892672	0.3639299667070004	6.295832136147973e-07	1.1220883835858634e-05
OLFML2B	981.8139652836948	1.7817969577231543	0.40390105328985426	6.410187264537436e-07	1.1412580486141997e-05
PPP2R2B	58.23131795502526	-2.460248081543069	0.5770995261222038	6.431226311119345e-07	1.143790874336681e-05
SUGCT	202.92136166074866	-2.0838834803398396	0.4907320776932663	6.44076964232772e-07	1.1442759949739693e-05
FAM222A-AS1	16.162310331508806	2.936737590815686	0.6967229020124978	6.520161324312025e-07	1.1571563263623108e-05
FAM13C	92.23815533944564	-2.1336015770115897	0.4882066777932908	6.559883330999664e-07	1.1629765706879975e-05
HSP90AB3P	114.70967416031661	2.5829545030225898	0.6763522720113778	6.603106023793751e-07	1.169404504572503e-05
PADI2	9242.382923870187	-2.9274889273296876	0.8288120366703975	6.725968263958592e-07	1.1899081262760885e-05
FABP2	2768.7016465707006	-5.026650664112046	2.0872349405253425	6.750358379284341e-07	1.192965966629524e-05
ATAD3A	1764.3707012364134	1.7733954476284113	0.403937194778412	6.77009141658509e-07	1.1951952133864047e-05
GLI3	335.25771967516283	-1.7967702824974647	0.4011587437087494	6.818696647648707e-07	1.2025115337959468e-05
PSMA7	12074.488764198539	1.8620883713927654	0.42730866343009893	6.873275811258303e-07	1.2108649275468588e-05
CCNF	893.5027819121855	1.8410330083099093	0.4212319449050993	6.880845194256011e-07	1.210927777425201e-05
TSPAN18	883.9619236929307	-1.563934531782284	0.3402343872019636	6.888640384060983e-07	1.2110301927539249e-05
CDC20	2280.9645168361017	1.6625943868589044	0.369863167747926	6.910307652872436e-07	1.2135685688710807e-05
AQP9	91.54153927100856	2.8406968368926417	0.8389937076250767	7.130279718599207e-07	1.2508909738303249e-05
BEX4	497.51418706585923	-2.168024546732079	0.5337472978942099	7.202672076792652e-07	1.26095580289126e-05
PDCD2L	250.79416311039853	1.74249353567971	0.39058863794336135	7.199329911320234e-07	1.26095580289126e-05
EFNA3	512.9467885401026	1.9322586570594307	0.44861812369543735	7.215462476245749e-07	1.2618791616009363e-05
SSBP2	395.49428978996445	-1.769848214046511	0.3983062529090488	7.278241919598831e-07	1.2702927537776428e-05
SLC3A1	1753.9051534166217	-2.475784333681501	0.674366496602706	7.278704086807388e-07	1.2702927537776428e-05
NTSR1	182.0912400019017	-2.964284993926322	0.8115734947577006	7.337304029072708e-07	1.2791900035732261e-05
TLX1	78.21769993247095	2.4743843487076047	0.6207541623843965	7.356570365505275e-07	1.2812184633451044e-05
PTPN21	1001.0615196380335	-1.4962558069647987	0.32578840635719025	7.511222301549567e-07	1.3067970074685564e-05
RP5-884M6.1	9.589511937624373	4.823197470392521	1.2088648777882753	7.820073873113738e-07	1.3591223628955129e-05
SYNJ2BP	1412.500477080434	-1.8369623134867223	0.42362480304461525	7.844848848280502e-07	1.3620182762542022e-05
RP11-159J3.1	179.16222505144685	2.693087270542425	0.7004551057787677	7.898765727112192e-07	1.3699625805008948e-05
FAM47E-STBD1	291.1701155259406	-2.0210911678425094	0.47887089724553294	7.945217049157061e-07	1.3765969972992557e-05
THRB	612.342209884592	-2.3241477493769476	0.5877134850188278	7.974793572924286e-07	1.3802970030497509e-05
DCN	12714.639678226356	-1.5942526816407194	0.3550771001355118	8.035579935610446e-07	1.3893857007102346e-05
DEFB1	194.22748066420544	-2.543350211635311	0.678737076906265	8.089971662879188e-07	1.397351175391756e-05
DMD	1326.0225430159094	-2.1900684510053923	0.5465245114657558	8.270882620108943e-07	1.4271310206475749e-05
FER1L4	345.9103856453869	2.6646389705670885	0.7492645893544517	8.337741861691375e-07	1.437190432401812e-05
NBEAL2	4342.423143456138	1.743011721070758	0.39950546734691816	8.627823531849526e-07	1.4856669669356068e-05
CLDN5	829.6397639409155	-1.9210010087981575	0.45125256790957774	8.704334508356957e-07	1.4973060661967722e-05
XXbac-B476C20.9	157.96530733704887	-1.991662036010173	0.46672210674476666	8.727605415561419e-07	1.4997724393230363e-05
TRMT1	1499.934393408243	1.7102026353734125	0.3895240616191961	8.760105348686841e-07	1.5038180848579079e-05
SOX4	3306.7300039242036	1.58104246046898	0.3525498420340559	8.96597989845222e-07	1.5375877069981035e-05
RP5-1056L3.3	62.10799477493993	2.2345126869250334	0.5299130283468722	9.068994714776763e-07	1.5536668598610926e-05
SNCA	109.51524449390828	-2.2858280559325963	0.5568364725800131	9.108944477745896e-07	1.5589201716297233e-05
NAAA	3033.0437666532252	-1.8697872631778736	0.43898263475559596	9.351259933570297e-07	1.5987607232659034e-05
GDNF	104.35682561482247	-2.7310210335920724	0.7319043689200042	9.447985907969125e-07	1.6136544802532415e-05
LAMA3	4482.0497403986965	-1.9342889570133805	0.4611227835579497	9.579841747248876e-07	1.6345118200666808e-05
GPR155	261.9685959132321	-1.5999071965428056	0.3561533053190405	9.599290858807013e-07	1.636167454096558e-05
PBLD	2793.3088764913155	-2.4769759169379224	0.6828399626477538	9.738832802204897e-07	1.656588286891773e-05
MFAP4	4129.12471921842	-1.9881689086876084	0.47940226495184196	9.73725915791039e-07	1.656588286891773e-05
AC007969.5	391.60032737267017	2.1570312231538953	0.5343042252566794	9.791372737776354e-07	1.6638396446814493e-05
HYAL3	173.94413248822434	1.7958318563405096	0.4105481748471571	9.813262382423716e-07	1.6658732268808065e-05
UGP2	6516.83243839479	-2.123981447024055	0.5303695494585766	9.917398734048587e-07	1.681850579251937e-05
SPOCD1	49.88870673357835	1.8712594290316782	0.42119676421193436	9.984291373552223e-07	1.691486053184342e-05
LIMA1	8423.197550278357	-2.0487051853989726	0.5051073482463412	1.0155248635666097e-06	1.7187144087116746e-05
CMSS1	537.3344861268251	1.5130559508241388	0.3355802814097812	1.0218996892683728e-06	1.7277617203551574e-05
PSRC1	291.09686817296654	1.5812243861217115	0.35365566154713407	1.0300083266729188e-06	1.7397192954237057e-05
AP003774.1	316.31642853518406	2.20586030940506	0.5554306780362426	1.0350770045883305e-06	1.746523400003365e-05
HJURP	497.5179994879851	1.7718389821014047	0.40941297458661957	1.049295133681857e-06	1.7687365461229613e-05
SLC9A9	223.08157363724473	-1.8425407145963737	0.4278049005097843	1.064028391338145e-06	1.7917725839695204e-05
PCDH7	640.0629108816086	-1.7281198159311024	0.3962876879550578	1.0664770228523357e-06	1.7940964665999866e-05
IGFL4	17.26306236384153	3.272814356624559	0.8241704842160886	1.0788139703155679e-06	1.811512269890348e-05
